departing_port,arriving_port,airline,month,year_month,year,sectors_scheduled,sectors_flown,arrivals_on_time,arrivals_delayed,cancellations,cancellations_pct,delay_rate,is_high_delay,avg_max_humidity_dep,avg_max_temp_dep,avg_min_humidity_dep,avg_min_temp_dep,avg_rainfall_on_rainy_days_dep,avg_rainfall_per_day_dep,avg_wind_speed_dep,days_above_35C_dep,days_high_humidity_dep,days_high_wind_dep,days_in_month_dep,extreme_weather_days_dep,heavy_rain_days_dep,max_daily_rainfall_dep,max_temperature_dep,max_wind_speed_dep,min_temperature_dep,rainy_days_dep,temp_range_mean_dep,temp_volatility_dep,wind_speed_std_dep,avg_max_humidity_arr,avg_max_temp_arr,avg_min_humidity_arr,avg_min_temp_arr,avg_rainfall_on_rainy_days_arr,avg_rainfall_per_day_arr,avg_wind_speed_arr,days_above_35C_arr,days_high_humidity_arr,days_high_wind_arr,days_in_month_arr,extreme_weather_days_arr,heavy_rain_days_arr,max_daily_rainfall_arr,max_temperature_arr,max_wind_speed_arr,min_temperature_arr,rainy_days_arr,temp_range_mean_arr,temp_volatility_arr,wind_speed_std_arr,month_num,n_public_holidays_act,n_public_holidays_nsw,n_public_holidays_nt,n_public_holidays_qld,n_public_holidays_sa,n_public_holidays_tas,n_public_holidays_vic,n_public_holidays_wa,n_public_holidays_national,n_public_holidays_total,has_major_holiday,school_holiday_days,pct_school_holiday
Sydney,Melbourne,Jetstar,2010-04-01,2010-04,2010,146.0,141.0,118.0,23.0,5.0,3.4246575342465753,0.1631205673758865,0,86.53333333333333,24.223333333333336,47.5,15.743333333333334,3.72,1.2399999999999998,4.647333333333333,0.0,14,0.0,30,6,1.0,11.2,30.2,6.89,11.0,10.0,8.48,2.520689655172414,1.2153016748608303,90.03333333333333,22.103333333333335,45.36666666666667,12.38,1.3846153846153846,0.6,5.173666666666667,0.0,19,1.0,30,7,0.0,5.2,29.4,9.16,6.6,13.0,9.723333333333334,2.0482758620689654,1.5277196965622877,4,4,5,4,4,5,4,4,4,3,6,1,16,0.5333
Melbourne,Sydney,Qantas,2010-04-01,2010-04,2010,938.0,915.0,818.0,97.0,23.0,2.4520255863539444,0.1060109289617486,0,90.03333333333333,22.103333333333335,45.36666666666667,12.38,1.3846153846153846,0.6,5.173666666666667,0.0,19,1.0,30,7,0.0,5.2,29.4,9.16,6.6,13.0,9.723333333333334,2.0482758620689654,1.5277196965622877,86.53333333333333,24.223333333333336,47.5,15.743333333333334,3.72,1.2399999999999998,4.647333333333333,0.0,14,0.0,30,6,1.0,11.2,30.2,6.89,11.0,10.0,8.48,2.520689655172414,1.2153016748608303,4,4,5,4,4,5,4,4,4,3,6,1,16,0.5333
Sydney,Melbourne,Qantas,2010-04-01,2010-04,2010,939.0,915.0,771.0,144.0,24.0,2.5559105431309903,0.1573770491803278,0,86.53333333333333,24.223333333333336,47.5,15.743333333333334,3.72,1.2399999999999998,4.647333333333333,0.0,14,0.0,30,6,1.0,11.2,30.2,6.89,11.0,10.0,8.48,2.520689655172414,1.2153016748608303,90.03333333333333,22.103333333333335,45.36666666666667,12.38,1.3846153846153846,0.6,5.173666666666667,0.0,19,1.0,30,7,0.0,5.2,29.4,9.16,6.6,13.0,9.723333333333334,2.0482758620689654,1.5277196965622877,4,4,5,4,4,5,4,4,4,3,6,1,16,0.5333
Melbourne,Sydney,Tigerair Australia,2010-04-01,2010-04,2010,204.0,196.0,168.0,28.0,8.0,3.92156862745098,0.1428571428571428,0,90.03333333333333,22.103333333333335,45.36666666666667,12.38,1.3846153846153846,0.6,5.173666666666667,0.0,19,1.0,30,7,0.0,5.2,29.4,9.16,6.6,13.0,9.723333333333334,2.0482758620689654,1.5277196965622877,86.53333333333333,24.223333333333336,47.5,15.743333333333334,3.72,1.2399999999999998,4.647333333333333,0.0,14,0.0,30,6,1.0,11.2,30.2,6.89,11.0,10.0,8.48,2.520689655172414,1.2153016748608303,4,4,5,4,4,5,4,4,4,3,6,1,16,0.5333
Sydney,Melbourne,Tigerair Australia,2010-04-01,2010-04,2010,204.0,195.0,152.0,43.0,9.0,4.411764705882353,0.2205128205128205,0,86.53333333333333,24.223333333333336,47.5,15.743333333333334,3.72,1.2399999999999998,4.647333333333333,0.0,14,0.0,30,6,1.0,11.2,30.2,6.89,11.0,10.0,8.48,2.520689655172414,1.2153016748608303,90.03333333333333,22.103333333333335,45.36666666666667,12.38,1.3846153846153846,0.6,5.173666666666667,0.0,19,1.0,30,7,0.0,5.2,29.4,9.16,6.6,13.0,9.723333333333334,2.0482758620689654,1.5277196965622877,4,4,5,4,4,5,4,4,4,3,6,1,16,0.5333
Melbourne,Sydney,Virgin Australia,2010-04-01,2010-04,2010,772.0,746.0,649.0,97.0,26.0,3.3678756476683938,0.1300268096514745,0,90.03333333333333,22.103333333333335,45.36666666666667,12.38,1.3846153846153846,0.6,5.173666666666667,0.0,19,1.0,30,7,0.0,5.2,29.4,9.16,6.6,13.0,9.723333333333334,2.0482758620689654,1.5277196965622877,86.53333333333333,24.223333333333336,47.5,15.743333333333334,3.72,1.2399999999999998,4.647333333333333,0.0,14,0.0,30,6,1.0,11.2,30.2,6.89,11.0,10.0,8.48,2.520689655172414,1.2153016748608303,4,4,5,4,4,5,4,4,4,3,6,1,16,0.5333
Sydney,Melbourne,Virgin Australia,2010-04-01,2010-04,2010,768.0,742.0,630.0,112.0,26.0,3.3854166666666665,0.1509433962264151,0,86.53333333333333,24.223333333333336,47.5,15.743333333333334,3.72,1.2399999999999998,4.647333333333333,0.0,14,0.0,30,6,1.0,11.2,30.2,6.89,11.0,10.0,8.48,2.520689655172414,1.2153016748608303,90.03333333333333,22.103333333333335,45.36666666666667,12.38,1.3846153846153846,0.6,5.173666666666667,0.0,19,1.0,30,7,0.0,5.2,29.4,9.16,6.6,13.0,9.723333333333334,2.0482758620689654,1.5277196965622877,4,4,5,4,4,5,4,4,4,3,6,1,16,0.5333
Melbourne,Sydney,Jetstar,2010-05-01,2010-05,2010,154.0,152.0,124.0,28.0,2.0,1.2987012987012987,0.1842105263157894,0,93.90322580645162,17.25483870967742,52.0,7.948387096774193,2.242857142857143,1.0129032258064516,4.585806451612903,0.0,24,2.0,31,19,1.0,13.2,23.8,10.12,2.1,14.0,9.306451612903224,1.943333333333332,2.0173444164603267,87.61290322580645,20.43548387096774,50.41935483870968,11.9,12.213333333333331,5.909677419354838,5.024516129032258,0.0,17,1.0,31,11,6.0,56.0,27.2,9.79,7.9,15.0,8.535483870967743,1.9833333333333332,1.7875846622555205,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Sydney,Melbourne,Jetstar,2010-05-01,2010-05,2010,154.0,153.0,129.0,24.0,1.0,0.6493506493506493,0.1568627450980392,0,87.61290322580645,20.43548387096774,50.41935483870968,11.9,12.213333333333331,5.909677419354838,5.024516129032258,0.0,17,1.0,31,11,6.0,56.0,27.2,9.79,7.9,15.0,8.535483870967743,1.9833333333333332,1.7875846622555205,93.90322580645162,17.25483870967742,52.0,7.948387096774193,2.242857142857143,1.0129032258064516,4.585806451612903,0.0,24,2.0,31,19,1.0,13.2,23.8,10.12,2.1,14.0,9.306451612903224,1.943333333333332,2.0173444164603267,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Melbourne,Sydney,Qantas,2010-05-01,2010-05,2010,974.0,939.0,805.0,134.0,35.0,3.5934291581108826,0.1427050053248136,0,93.90322580645162,17.25483870967742,52.0,7.948387096774193,2.242857142857143,1.0129032258064516,4.585806451612903,0.0,24,2.0,31,19,1.0,13.2,23.8,10.12,2.1,14.0,9.306451612903224,1.943333333333332,2.0173444164603267,87.61290322580645,20.43548387096774,50.41935483870968,11.9,12.213333333333331,5.909677419354838,5.024516129032258,0.0,17,1.0,31,11,6.0,56.0,27.2,9.79,7.9,15.0,8.535483870967743,1.9833333333333332,1.7875846622555205,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Sydney,Melbourne,Qantas,2010-05-01,2010-05,2010,972.0,937.0,822.0,115.0,35.0,3.60082304526749,0.1227321237993596,0,87.61290322580645,20.43548387096774,50.41935483870968,11.9,12.213333333333331,5.909677419354838,5.024516129032258,0.0,17,1.0,31,11,6.0,56.0,27.2,9.79,7.9,15.0,8.535483870967743,1.9833333333333332,1.7875846622555205,93.90322580645162,17.25483870967742,52.0,7.948387096774193,2.242857142857143,1.0129032258064516,4.585806451612903,0.0,24,2.0,31,19,1.0,13.2,23.8,10.12,2.1,14.0,9.306451612903224,1.943333333333332,2.0173444164603267,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Melbourne,Sydney,Tigerair Australia,2010-05-01,2010-05,2010,181.0,180.0,140.0,40.0,1.0,0.5524861878453038,0.2222222222222222,0,93.90322580645162,17.25483870967742,52.0,7.948387096774193,2.242857142857143,1.0129032258064516,4.585806451612903,0.0,24,2.0,31,19,1.0,13.2,23.8,10.12,2.1,14.0,9.306451612903224,1.943333333333332,2.0173444164603267,87.61290322580645,20.43548387096774,50.41935483870968,11.9,12.213333333333331,5.909677419354838,5.024516129032258,0.0,17,1.0,31,11,6.0,56.0,27.2,9.79,7.9,15.0,8.535483870967743,1.9833333333333332,1.7875846622555205,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Sydney,Melbourne,Tigerair Australia,2010-05-01,2010-05,2010,181.0,178.0,118.0,60.0,3.0,1.6574585635359116,0.3370786516853932,1,87.61290322580645,20.43548387096774,50.41935483870968,11.9,12.213333333333331,5.909677419354838,5.024516129032258,0.0,17,1.0,31,11,6.0,56.0,27.2,9.79,7.9,15.0,8.535483870967743,1.9833333333333332,1.7875846622555205,93.90322580645162,17.25483870967742,52.0,7.948387096774193,2.242857142857143,1.0129032258064516,4.585806451612903,0.0,24,2.0,31,19,1.0,13.2,23.8,10.12,2.1,14.0,9.306451612903224,1.943333333333332,2.0173444164603267,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Melbourne,Sydney,Virgin Australia,2010-05-01,2010-05,2010,806.0,784.0,608.0,176.0,22.0,2.729528535980149,0.2244897959183673,0,93.90322580645162,17.25483870967742,52.0,7.948387096774193,2.242857142857143,1.0129032258064516,4.585806451612903,0.0,24,2.0,31,19,1.0,13.2,23.8,10.12,2.1,14.0,9.306451612903224,1.943333333333332,2.0173444164603267,87.61290322580645,20.43548387096774,50.41935483870968,11.9,12.213333333333331,5.909677419354838,5.024516129032258,0.0,17,1.0,31,11,6.0,56.0,27.2,9.79,7.9,15.0,8.535483870967743,1.9833333333333332,1.7875846622555205,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Sydney,Melbourne,Virgin Australia,2010-05-01,2010-05,2010,801.0,780.0,639.0,141.0,21.0,2.621722846441948,0.1807692307692307,0,87.61290322580645,20.43548387096774,50.41935483870968,11.9,12.213333333333331,5.909677419354838,5.024516129032258,0.0,17,1.0,31,11,6.0,56.0,27.2,9.79,7.9,15.0,8.535483870967743,1.9833333333333332,1.7875846622555205,93.90322580645162,17.25483870967742,52.0,7.948387096774193,2.242857142857143,1.0129032258064516,4.585806451612903,0.0,24,2.0,31,19,1.0,13.2,23.8,10.12,2.1,14.0,9.306451612903224,1.943333333333332,2.0173444164603267,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Melbourne,Sydney,Jetstar,2010-06-01,2010-06,2010,150.0,149.0,110.0,39.0,1.0,0.6666666666666667,0.261744966442953,1,93.43333333333334,13.433333333333334,59.36666666666667,6.013333333333334,3.1333333333333333,1.5666666666666669,5.122,0.0,20,7.0,30,20,1.0,12.0,17.3,10.37,1.4,15.0,7.42,1.5517241379310347,2.5531108813394283,85.23333333333333,17.540000000000003,49.5,9.44,7.442857142857143,3.4733333333333336,5.3306666666666676,0.0,13,2.0,30,7,5.0,29.8,19.9,8.98,3.2,14.0,8.1,1.5034482758620693,1.6119958358236055,6,1,1,1,1,1,1,1,1,0,2,0,4,0.1333
Sydney,Melbourne,Jetstar,2010-06-01,2010-06,2010,149.0,147.0,112.0,35.0,2.0,1.342281879194631,0.238095238095238,0,85.23333333333333,17.540000000000003,49.5,9.44,7.442857142857143,3.4733333333333336,5.3306666666666676,0.0,13,2.0,30,7,5.0,29.8,19.9,8.98,3.2,14.0,8.1,1.5034482758620693,1.6119958358236055,93.43333333333334,13.433333333333334,59.36666666666667,6.013333333333334,3.1333333333333333,1.5666666666666669,5.122,0.0,20,7.0,30,20,1.0,12.0,17.3,10.37,1.4,15.0,7.42,1.5517241379310347,2.5531108813394283,6,1,1,1,1,1,1,1,1,0,2,0,4,0.1333
Melbourne,Sydney,Qantas,2010-06-01,2010-06,2010,945.0,911.0,753.0,158.0,34.0,3.5978835978835977,0.1734357848518112,0,93.43333333333334,13.433333333333334,59.36666666666667,6.013333333333334,3.1333333333333333,1.5666666666666669,5.122,0.0,20,7.0,30,20,1.0,12.0,17.3,10.37,1.4,15.0,7.42,1.5517241379310347,2.5531108813394283,85.23333333333333,17.540000000000003,49.5,9.44,7.442857142857143,3.4733333333333336,5.3306666666666676,0.0,13,2.0,30,7,5.0,29.8,19.9,8.98,3.2,14.0,8.1,1.5034482758620693,1.6119958358236055,6,1,1,1,1,1,1,1,1,0,2,0,4,0.1333
Sydney,Melbourne,Qantas,2010-06-01,2010-06,2010,943.0,907.0,758.0,149.0,36.0,3.8176033934252382,0.1642778390297684,0,85.23333333333333,17.540000000000003,49.5,9.44,7.442857142857143,3.4733333333333336,5.3306666666666676,0.0,13,2.0,30,7,5.0,29.8,19.9,8.98,3.2,14.0,8.1,1.5034482758620693,1.6119958358236055,93.43333333333334,13.433333333333334,59.36666666666667,6.013333333333334,3.1333333333333333,1.5666666666666669,5.122,0.0,20,7.0,30,20,1.0,12.0,17.3,10.37,1.4,15.0,7.42,1.5517241379310347,2.5531108813394283,6,1,1,1,1,1,1,1,1,0,2,0,4,0.1333
Melbourne,Sydney,Tigerair Australia,2010-06-01,2010-06,2010,164.0,164.0,130.0,34.0,0.0,0.0,0.2073170731707317,0,93.43333333333334,13.433333333333334,59.36666666666667,6.013333333333334,3.1333333333333333,1.5666666666666669,5.122,0.0,20,7.0,30,20,1.0,12.0,17.3,10.37,1.4,15.0,7.42,1.5517241379310347,2.5531108813394283,85.23333333333333,17.540000000000003,49.5,9.44,7.442857142857143,3.4733333333333336,5.3306666666666676,0.0,13,2.0,30,7,5.0,29.8,19.9,8.98,3.2,14.0,8.1,1.5034482758620693,1.6119958358236055,6,1,1,1,1,1,1,1,1,0,2,0,4,0.1333
Sydney,Melbourne,Tigerair Australia,2010-06-01,2010-06,2010,164.0,164.0,115.0,49.0,0.0,0.0,0.298780487804878,1,85.23333333333333,17.540000000000003,49.5,9.44,7.442857142857143,3.4733333333333336,5.3306666666666676,0.0,13,2.0,30,7,5.0,29.8,19.9,8.98,3.2,14.0,8.1,1.5034482758620693,1.6119958358236055,93.43333333333334,13.433333333333334,59.36666666666667,6.013333333333334,3.1333333333333333,1.5666666666666669,5.122,0.0,20,7.0,30,20,1.0,12.0,17.3,10.37,1.4,15.0,7.42,1.5517241379310347,2.5531108813394283,6,1,1,1,1,1,1,1,1,0,2,0,4,0.1333
Melbourne,Sydney,Virgin Australia,2010-06-01,2010-06,2010,711.0,691.0,510.0,181.0,20.0,2.8129395218002813,0.2619392185238784,1,93.43333333333334,13.433333333333334,59.36666666666667,6.013333333333334,3.1333333333333333,1.5666666666666669,5.122,0.0,20,7.0,30,20,1.0,12.0,17.3,10.37,1.4,15.0,7.42,1.5517241379310347,2.5531108813394283,85.23333333333333,17.540000000000003,49.5,9.44,7.442857142857143,3.4733333333333336,5.3306666666666676,0.0,13,2.0,30,7,5.0,29.8,19.9,8.98,3.2,14.0,8.1,1.5034482758620693,1.6119958358236055,6,1,1,1,1,1,1,1,1,0,2,0,4,0.1333
Sydney,Melbourne,Virgin Australia,2010-06-01,2010-06,2010,709.0,687.0,508.0,179.0,22.0,3.1029619181946404,0.2605531295487627,1,85.23333333333333,17.540000000000003,49.5,9.44,7.442857142857143,3.4733333333333336,5.3306666666666676,0.0,13,2.0,30,7,5.0,29.8,19.9,8.98,3.2,14.0,8.1,1.5034482758620693,1.6119958358236055,93.43333333333334,13.433333333333334,59.36666666666667,6.013333333333334,3.1333333333333333,1.5666666666666669,5.122,0.0,20,7.0,30,20,1.0,12.0,17.3,10.37,1.4,15.0,7.42,1.5517241379310347,2.5531108813394283,6,1,1,1,1,1,1,1,1,0,2,0,4,0.1333
Melbourne,Sydney,Jetstar,2010-07-01,2010-07,2010,155.0,151.0,113.0,38.0,4.0,2.5806451612903225,0.2516556291390728,1,93.93548387096774,13.30967741935484,59.935483870967744,5.348387096774194,3.45,0.8903225806451613,4.473225806451613,0.0,25,2.0,31,13,0.0,6.6,17.4,10.46,1.4,8.0,7.961290322580646,1.09,2.2872827942003937,90.06451612903226,16.774193548387096,54.096774193548384,9.1,4.223529411764706,2.3161290322580643,4.708064516129032,0.0,20,0.0,31,11,2.0,17.8,22.7,7.96,6.1,17.0,7.674193548387097,1.5200000000000002,1.4449184967899025,7,0,0,0,0,0,0,0,0,0,0,0,14,0.4516
Sydney,Melbourne,Jetstar,2010-07-01,2010-07,2010,154.0,151.0,117.0,34.0,3.0,1.948051948051948,0.2251655629139073,0,90.06451612903226,16.774193548387096,54.096774193548384,9.1,4.223529411764706,2.3161290322580643,4.708064516129032,0.0,20,0.0,31,11,2.0,17.8,22.7,7.96,6.1,17.0,7.674193548387097,1.5200000000000002,1.4449184967899025,93.93548387096774,13.30967741935484,59.935483870967744,5.348387096774194,3.45,0.8903225806451613,4.473225806451613,0.0,25,2.0,31,13,0.0,6.6,17.4,10.46,1.4,8.0,7.961290322580646,1.09,2.2872827942003937,7,0,0,0,0,0,0,0,0,0,0,0,14,0.4516
Melbourne,Sydney,Qantas,2010-07-01,2010-07,2010,982.0,963.0,798.0,165.0,19.0,1.9348268839103868,0.1713395638629283,0,93.93548387096774,13.30967741935484,59.935483870967744,5.348387096774194,3.45,0.8903225806451613,4.473225806451613,0.0,25,2.0,31,13,0.0,6.6,17.4,10.46,1.4,8.0,7.961290322580646,1.09,2.2872827942003937,90.06451612903226,16.774193548387096,54.096774193548384,9.1,4.223529411764706,2.3161290322580643,4.708064516129032,0.0,20,0.0,31,11,2.0,17.8,22.7,7.96,6.1,17.0,7.674193548387097,1.5200000000000002,1.4449184967899025,7,0,0,0,0,0,0,0,0,0,0,0,14,0.4516
Sydney,Melbourne,Qantas,2010-07-01,2010-07,2010,982.0,961.0,803.0,158.0,21.0,2.1384928716904277,0.1644120707596253,0,90.06451612903226,16.774193548387096,54.096774193548384,9.1,4.223529411764706,2.3161290322580643,4.708064516129032,0.0,20,0.0,31,11,2.0,17.8,22.7,7.96,6.1,17.0,7.674193548387097,1.5200000000000002,1.4449184967899025,93.93548387096774,13.30967741935484,59.935483870967744,5.348387096774194,3.45,0.8903225806451613,4.473225806451613,0.0,25,2.0,31,13,0.0,6.6,17.4,10.46,1.4,8.0,7.961290322580646,1.09,2.2872827942003937,7,0,0,0,0,0,0,0,0,0,0,0,14,0.4516
Melbourne,Sydney,Tigerair Australia,2010-07-01,2010-07,2010,163.0,163.0,117.0,46.0,0.0,0.0,0.2822085889570552,1,93.93548387096774,13.30967741935484,59.935483870967744,5.348387096774194,3.45,0.8903225806451613,4.473225806451613,0.0,25,2.0,31,13,0.0,6.6,17.4,10.46,1.4,8.0,7.961290322580646,1.09,2.2872827942003937,90.06451612903226,16.774193548387096,54.096774193548384,9.1,4.223529411764706,2.3161290322580643,4.708064516129032,0.0,20,0.0,31,11,2.0,17.8,22.7,7.96,6.1,17.0,7.674193548387097,1.5200000000000002,1.4449184967899025,7,0,0,0,0,0,0,0,0,0,0,0,14,0.4516
Sydney,Melbourne,Tigerair Australia,2010-07-01,2010-07,2010,163.0,163.0,105.0,58.0,0.0,0.0,0.3558282208588957,1,90.06451612903226,16.774193548387096,54.096774193548384,9.1,4.223529411764706,2.3161290322580643,4.708064516129032,0.0,20,0.0,31,11,2.0,17.8,22.7,7.96,6.1,17.0,7.674193548387097,1.5200000000000002,1.4449184967899025,93.93548387096774,13.30967741935484,59.935483870967744,5.348387096774194,3.45,0.8903225806451613,4.473225806451613,0.0,25,2.0,31,13,0.0,6.6,17.4,10.46,1.4,8.0,7.961290322580646,1.09,2.2872827942003937,7,0,0,0,0,0,0,0,0,0,0,0,14,0.4516
Melbourne,Sydney,Virgin Australia,2010-07-01,2010-07,2010,781.0,765.0,553.0,212.0,16.0,2.0486555697823303,0.2771241830065359,1,93.93548387096774,13.30967741935484,59.935483870967744,5.348387096774194,3.45,0.8903225806451613,4.473225806451613,0.0,25,2.0,31,13,0.0,6.6,17.4,10.46,1.4,8.0,7.961290322580646,1.09,2.2872827942003937,90.06451612903226,16.774193548387096,54.096774193548384,9.1,4.223529411764706,2.3161290322580643,4.708064516129032,0.0,20,0.0,31,11,2.0,17.8,22.7,7.96,6.1,17.0,7.674193548387097,1.5200000000000002,1.4449184967899025,7,0,0,0,0,0,0,0,0,0,0,0,14,0.4516
Sydney,Melbourne,Virgin Australia,2010-07-01,2010-07,2010,776.0,757.0,545.0,212.0,19.0,2.448453608247423,0.2800528401585205,1,90.06451612903226,16.774193548387096,54.096774193548384,9.1,4.223529411764706,2.3161290322580643,4.708064516129032,0.0,20,0.0,31,11,2.0,17.8,22.7,7.96,6.1,17.0,7.674193548387097,1.5200000000000002,1.4449184967899025,93.93548387096774,13.30967741935484,59.935483870967744,5.348387096774194,3.45,0.8903225806451613,4.473225806451613,0.0,25,2.0,31,13,0.0,6.6,17.4,10.46,1.4,8.0,7.961290322580646,1.09,2.2872827942003937,7,0,0,0,0,0,0,0,0,0,0,0,14,0.4516
Melbourne,Sydney,Jetstar,2010-08-01,2010-08,2010,154.0,154.0,123.0,31.0,0.0,0.0,0.2012987012987013,0,91.64516129032258,13.36774193548387,55.0,5.496774193548387,3.14,2.0258064516129033,6.26741935483871,0.0,19,6.0,31,14,1.0,19.2,16.8,12.07,1.8,20.0,7.870967741935484,1.596666666666667,2.3513754382516,76.03225806451613,18.316129032258065,35.935483870967744,9.229032258064516,5.159999999999999,0.832258064516129,6.119354838709677,0.0,4,6.0,31,8,1.0,14.4,25.4,13.35,6.0,5.0,9.087096774193547,2.45,2.159839400640506,8,0,1,1,1,0,0,0,0,0,2,0,0,0.0
Sydney,Melbourne,Jetstar,2010-08-01,2010-08,2010,154.0,154.0,118.0,36.0,0.0,0.0,0.2337662337662337,0,76.03225806451613,18.316129032258065,35.935483870967744,9.229032258064516,5.159999999999999,0.832258064516129,6.119354838709677,0.0,4,6.0,31,8,1.0,14.4,25.4,13.35,6.0,5.0,9.087096774193547,2.45,2.159839400640506,91.64516129032258,13.36774193548387,55.0,5.496774193548387,3.14,2.0258064516129033,6.26741935483871,0.0,19,6.0,31,14,1.0,19.2,16.8,12.07,1.8,20.0,7.870967741935484,1.596666666666667,2.3513754382516,8,0,1,1,1,0,0,0,0,0,2,0,0,0.0
Melbourne,Sydney,Qantas,2010-08-01,2010-08,2010,909.0,882.0,745.0,137.0,27.0,2.9702970297029703,0.155328798185941,0,91.64516129032258,13.36774193548387,55.0,5.496774193548387,3.14,2.0258064516129033,6.26741935483871,0.0,19,6.0,31,14,1.0,19.2,16.8,12.07,1.8,20.0,7.870967741935484,1.596666666666667,2.3513754382516,76.03225806451613,18.316129032258065,35.935483870967744,9.229032258064516,5.159999999999999,0.832258064516129,6.119354838709677,0.0,4,6.0,31,8,1.0,14.4,25.4,13.35,6.0,5.0,9.087096774193547,2.45,2.159839400640506,8,0,1,1,1,0,0,0,0,0,2,0,0,0.0
Sydney,Melbourne,Qantas,2010-08-01,2010-08,2010,902.0,871.0,717.0,154.0,31.0,3.436807095343681,0.1768082663605051,0,76.03225806451613,18.316129032258065,35.935483870967744,9.229032258064516,5.159999999999999,0.832258064516129,6.119354838709677,0.0,4,6.0,31,8,1.0,14.4,25.4,13.35,6.0,5.0,9.087096774193547,2.45,2.159839400640506,91.64516129032258,13.36774193548387,55.0,5.496774193548387,3.14,2.0258064516129033,6.26741935483871,0.0,19,6.0,31,14,1.0,19.2,16.8,12.07,1.8,20.0,7.870967741935484,1.596666666666667,2.3513754382516,8,0,1,1,1,0,0,0,0,0,2,0,0,0.0
Melbourne,Sydney,Tigerair Australia,2010-08-01,2010-08,2010,136.0,135.0,100.0,35.0,1.0,0.7352941176470588,0.2592592592592592,1,91.64516129032258,13.36774193548387,55.0,5.496774193548387,3.14,2.0258064516129033,6.26741935483871,0.0,19,6.0,31,14,1.0,19.2,16.8,12.07,1.8,20.0,7.870967741935484,1.596666666666667,2.3513754382516,76.03225806451613,18.316129032258065,35.935483870967744,9.229032258064516,5.159999999999999,0.832258064516129,6.119354838709677,0.0,4,6.0,31,8,1.0,14.4,25.4,13.35,6.0,5.0,9.087096774193547,2.45,2.159839400640506,8,0,1,1,1,0,0,0,0,0,2,0,0,0.0
Sydney,Melbourne,Tigerair Australia,2010-08-01,2010-08,2010,137.0,135.0,75.0,60.0,2.0,1.45985401459854,0.4444444444444444,1,76.03225806451613,18.316129032258065,35.935483870967744,9.229032258064516,5.159999999999999,0.832258064516129,6.119354838709677,0.0,4,6.0,31,8,1.0,14.4,25.4,13.35,6.0,5.0,9.087096774193547,2.45,2.159839400640506,91.64516129032258,13.36774193548387,55.0,5.496774193548387,3.14,2.0258064516129033,6.26741935483871,0.0,19,6.0,31,14,1.0,19.2,16.8,12.07,1.8,20.0,7.870967741935484,1.596666666666667,2.3513754382516,8,0,1,1,1,0,0,0,0,0,2,0,0,0.0
Melbourne,Sydney,Virgin Australia,2010-08-01,2010-08,2010,810.0,788.0,612.0,176.0,22.0,2.7160493827160495,0.2233502538071066,0,91.64516129032258,13.36774193548387,55.0,5.496774193548387,3.14,2.0258064516129033,6.26741935483871,0.0,19,6.0,31,14,1.0,19.2,16.8,12.07,1.8,20.0,7.870967741935484,1.596666666666667,2.3513754382516,76.03225806451613,18.316129032258065,35.935483870967744,9.229032258064516,5.159999999999999,0.832258064516129,6.119354838709677,0.0,4,6.0,31,8,1.0,14.4,25.4,13.35,6.0,5.0,9.087096774193547,2.45,2.159839400640506,8,0,1,1,1,0,0,0,0,0,2,0,0,0.0
Sydney,Melbourne,Virgin Australia,2010-08-01,2010-08,2010,805.0,783.0,557.0,226.0,22.0,2.732919254658385,0.2886334610472541,1,76.03225806451613,18.316129032258065,35.935483870967744,9.229032258064516,5.159999999999999,0.832258064516129,6.119354838709677,0.0,4,6.0,31,8,1.0,14.4,25.4,13.35,6.0,5.0,9.087096774193547,2.45,2.159839400640506,91.64516129032258,13.36774193548387,55.0,5.496774193548387,3.14,2.0258064516129033,6.26741935483871,0.0,19,6.0,31,14,1.0,19.2,16.8,12.07,1.8,20.0,7.870967741935484,1.596666666666667,2.3513754382516,8,0,1,1,1,0,0,0,0,0,2,0,0,0.0
Melbourne,Sydney,Jetstar,2010-09-01,2010-09,2010,150.0,142.0,113.0,29.0,8.0,5.333333333333334,0.204225352112676,0,92.0,15.05,52.9,6.753333333333333,3.35,1.34,5.340333333333334,0.0,20,3.0,30,10,1.0,10.2,21.2,11.2,1.9,12.0,8.296666666666669,1.606896551724138,1.9716341608847765,84.76666666666667,21.086666666666662,38.2,11.94,3.533333333333333,1.06,5.412000000000001,0.0,13,3.0,30,10,2.0,12.4,28.2,10.89,7.5,9.0,9.146666666666668,3.382758620689656,1.7033464020912603,9,1,0,0,0,0,0,0,1,0,2,0,8,0.2667
