departing_port,arriving_port,airline,month,year_month,year,sectors_scheduled,sectors_flown,arrivals_on_time,arrivals_delayed,cancellations,cancellations_pct,delay_rate,is_high_delay,avg_max_humidity_dep,avg_max_temp_dep,avg_min_humidity_dep,avg_min_temp_dep,avg_rainfall_on_rainy_days_dep,avg_rainfall_per_day_dep,avg_wind_speed_dep,days_above_35C_dep,days_high_humidity_dep,days_high_wind_dep,days_in_month_dep,extreme_weather_days_dep,heavy_rain_days_dep,max_daily_rainfall_dep,max_temperature_dep,max_wind_speed_dep,min_temperature_dep,rainy_days_dep,temp_range_mean_dep,temp_volatility_dep,wind_speed_std_dep,avg_max_humidity_arr,avg_max_temp_arr,avg_min_humidity_arr,avg_min_temp_arr,avg_rainfall_on_rainy_days_arr,avg_rainfall_per_day_arr,avg_wind_speed_arr,days_above_35C_arr,days_high_humidity_arr,days_high_wind_arr,days_in_month_arr,extreme_weather_days_arr,heavy_rain_days_arr,max_daily_rainfall_arr,max_temperature_arr,max_wind_speed_arr,min_temperature_arr,rainy_days_arr,temp_range_mean_arr,temp_volatility_arr,wind_speed_std_arr
Sydney,Hobart,Qantas,2010-01-01,2010-01,2010,35.0,35.0,32.0,3.0,0.0,0.0,0.08571428571428572,0,89.70967741935483,27.958064516129035,52.41935483870968,20.58709677419355,3.3,0.8516129032258064,6.013225806451612,1.0,18,2.0,31,7,1.0,11.6,42.5,9.5,15.6,8.0,7.370967741935485,3.963333333333333,1.468147102295439,80.87096774193549,23.80322580645161,34.61290322580645,12.264516129032256,1.52,0.2451612903225806,5.320967741935483,2.0,0,0.0,31,2,0.0,5.2,36.0,7.53,7.2,5.0,11.538709677419355,4.28,0.985090029180784
Sydney,Melbourne,Qantas,2010-01-01,2010-01,2010,766.0,761.0,651.0,110.0,5.0,0.6527415143603132,0.1445466491458607,0,89.70967741935483,27.958064516129035,52.41935483870968,20.58709677419355,3.3,0.8516129032258064,6.013225806451612,1.0,18,2.0,31,7,1.0,11.6,42.5,9.5,15.6,8.0,7.370967741935485,3.963333333333333,1.468147102295439,86.45161290322581,27.003225806451617,32.32258064516129,13.922580645161291,5.359999999999999,0.8645161290322579,5.651290322580645,6.0,7,3.0,31,12,1.0,14.0,42.5,10.14,8.6,5.0,13.080645161290324,5.476666666666666,1.690102052018327
Hobart,Melbourne,Tigerair Australia,2010-01-01,2010-01,2010,31.0,31.0,25.0,6.0,0.0,0.0,0.1935483870967742,0,80.87096774193549,23.80322580645161,34.61290322580645,12.264516129032256,1.52,0.2451612903225806,5.320967741935483,2.0,0,0.0,31,2,0.0,5.2,36.0,7.53,7.2,5.0,11.538709677419355,4.28,0.985090029180784,86.45161290322581,27.003225806451617,32.32258064516129,13.922580645161291,5.359999999999999,0.8645161290322579,5.651290322580645,6.0,7,3.0,31,12,1.0,14.0,42.5,10.14,8.6,5.0,13.080645161290324,5.476666666666666,1.690102052018327
Melbourne,Hobart,Tigerair Australia,2010-01-01,2010-01,2010,31.0,31.0,26.0,5.0,0.0,0.0,0.16129032258064516,0,86.45161290322581,27.003225806451617,32.32258064516129,13.922580645161291,5.359999999999999,0.8645161290322579,5.651290322580645,6.0,7,3.0,31,12,1.0,14.0,42.5,10.14,8.6,5.0,13.080645161290324,5.476666666666666,1.690102052018327,80.87096774193549,23.80322580645161,34.61290322580645,12.264516129032256,1.52,0.2451612903225806,5.320967741935483,2.0,0,0.0,31,2,0.0,5.2,36.0,7.53,7.2,5.0,11.538709677419355,4.28,0.985090029180784
Melbourne,Sydney,Tigerair Australia,2010-01-01,2010-01,2010,205.0,197.0,170.0,27.0,8.0,3.902439024390244,0.13705583756345177,0,86.45161290322581,27.003225806451617,32.32258064516129,13.922580645161291,5.359999999999999,0.8645161290322579,5.651290322580645,6.0,7,3.0,31,12,1.0,14.0,42.5,10.14,8.6,5.0,13.080645161290324,5.476666666666666,1.690102052018327,89.70967741935483,27.958064516129035,52.41935483870968,20.58709677419355,3.3,0.8516129032258064,6.013225806451612,1.0,18,2.0,31,7,1.0,11.6,42.5,9.5,15.6,8.0,7.370967741935485,3.963333333333333,1.468147102295439
Sydney,Melbourne,Tigerair Australia,2010-01-01,2010-01,2010,205.0,197.0,172.0,25.0,8.0,3.902439024390244,0.12690355329949238,0,89.70967741935483,27.958064516129035,52.41935483870968,20.58709677419355,3.3,0.8516129032258064,6.013225806451612,1.0,18,2.0,31,7,1.0,11.6,42.5,9.5,15.6,8.0,7.370967741935485,3.963333333333333,1.468147102295439,86.45161290322581,27.003225806451617,32.32258064516129,13.922580645161291,5.359999999999999,0.8645161290322579,5.651290322580645,6.0,7,3.0,31,12,1.0,14.0,42.5,10.14,8.6,5.0,13.080645161290324,5.476666666666666,1.690102052018327
Hobart,Melbourne,Virgin Australia,2010-01-01,2010-01,2010,124.0,124.0,109.0,15.0,0.0,0.0,0.12096774193548387,0,80.87096774193549,23.80322580645161,34.61290322580645,12.264516129032256,1.52,0.2451612903225806,5.320967741935483,2.0,0,0.0,31,2,0.0,5.2,36.0,7.53,7.2,5.0,11.538709677419355,4.28,0.985090029180784,86.45161290322581,27.003225806451617,32.32258064516129,13.922580645161291,5.359999999999999,0.8645161290322579,5.651290322580645,6.0,7,3.0,31,12,1.0,14.0,42.5,10.14,8.6,5.0,13.080645161290324,5.476666666666666,1.690102052018327
Hobart,Sydney,Virgin Australia,2010-01-01,2010-01,2010,62.0,62.0,58.0,4.0,0.0,0.0,0.06451612903225806,0,80.87096774193549,23.80322580645161,34.61290322580645,12.264516129032256,1.52,0.2451612903225806,5.320967741935483,2.0,0,0.0,31,2,0.0,5.2,36.0,7.53,7.2,5.0,11.538709677419355,4.28,0.985090029180784,89.70967741935483,27.958064516129035,52.41935483870968,20.58709677419355,3.3,0.8516129032258064,6.013225806451612,1.0,18,2.0,31,7,1.0,11.6,42.5,9.5,15.6,8.0,7.370967741935485,3.963333333333333,1.468147102295439
Melbourne,Hobart,Virgin Australia,2010-01-01,2010-01,2010,125.0,124.0,108.0,16.0,1.0,0.8,0.12903225806451613,0,86.45161290322581,27.003225806451617,32.32258064516129,13.922580645161291,5.359999999999999,0.8645161290322579,5.651290322580645,6.0,7,3.0,31,12,1.0,14.0,42.5,10.14,8.6,5.0,13.080645161290324,5.476666666666666,1.690102052018327,80.87096774193549,23.80322580645161,34.61290322580645,12.264516129032256,1.52,0.2451612903225806,5.320967741935483,2.0,0,0.0,31,2,0.0,5.2,36.0,7.53,7.2,5.0,11.538709677419355,4.28,0.985090029180784
Melbourne,Sydney,Virgin Australia,2010-01-01,2010-01,2010,736.0,722.0,638.0,84.0,14.0,1.9021739130434785,0.11634349030470914,0,86.45161290322581,27.003225806451617,32.32258064516129,13.922580645161291,5.359999999999999,0.8645161290322579,5.651290322580645,6.0,7,3.0,31,12,1.0,14.0,42.5,10.14,8.6,5.0,13.080645161290324,5.476666666666666,1.690102052018327,89.70967741935483,27.958064516129035,52.41935483870968,20.58709677419355,3.3,0.8516129032258064,6.013225806451612,1.0,18,2.0,31,7,1.0,11.6,42.5,9.5,15.6,8.0,7.370967741935485,3.963333333333333,1.468147102295439
Sydney,Hobart,Virgin Australia,2010-01-01,2010-01,2010,62.0,62.0,55.0,7.0,0.0,0.0,0.11290322580645161,0,89.70967741935483,27.958064516129035,52.41935483870968,20.58709677419355,3.3,0.8516129032258064,6.013225806451612,1.0,18,2.0,31,7,1.0,11.6,42.5,9.5,15.6,8.0,7.370967741935485,3.963333333333333,1.468147102295439,80.87096774193549,23.80322580645161,34.61290322580645,12.264516129032256,1.52,0.2451612903225806,5.320967741935483,2.0,0,0.0,31,2,0.0,5.2,36.0,7.53,7.2,5.0,11.538709677419355,4.28,0.985090029180784
Sydney,Melbourne,Virgin Australia,2010-01-01,2010-01,2010,732.0,718.0,618.0,100.0,14.0,1.912568306010929,0.1392757660167131,0,89.70967741935483,27.958064516129035,52.41935483870968,20.58709677419355,3.3,0.8516129032258064,6.013225806451612,1.0,18,2.0,31,7,1.0,11.6,42.5,9.5,15.6,8.0,7.370967741935485,3.963333333333333,1.468147102295439,86.45161290322581,27.003225806451617,32.32258064516129,13.922580645161291,5.359999999999999,0.8645161290322579,5.651290322580645,6.0,7,3.0,31,12,1.0,14.0,42.5,10.14,8.6,5.0,13.080645161290324,5.476666666666666,1.690102052018327
Hobart,Melbourne,Jetstar,2010-02-01,2010-02,2010,105.0,105.0,77.0,28.0,0.0,0.0,0.26666666666666666,1,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259
Hobart,Sydney,Jetstar,2010-02-01,2010-02,2010,55.0,54.0,47.0,7.0,1.0,1.8181818181818181,0.12962962962962962,0,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204
Melbourne,Hobart,Jetstar,2010-02-01,2010-02,2010,105.0,105.0,79.0,26.0,0.0,0.0,0.24761904761904763,0,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377
Melbourne,Sydney,Jetstar,2010-02-01,2010-02,2010,136.0,132.0,91.0,41.0,4.0,2.941176470588235,0.3106060606060606,1,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204
Sydney,Hobart,Jetstar,2010-02-01,2010-02,2010,52.0,52.0,48.0,4.0,0.0,0.0,0.07692307692307693,0,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377
Sydney,Melbourne,Jetstar,2010-02-01,2010-02,2010,137.0,134.0,97.0,37.0,3.0,2.18978102189781,0.27611940298507465,1,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259
Hobart,Melbourne,Qantas,2010-02-01,2010-02,2010,56.0,56.0,50.0,6.0,0.0,0.0,0.10714285714285714,0,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259
Hobart,Sydney,Qantas,2010-02-01,2010-02,2010,28.0,28.0,25.0,3.0,0.0,0.0,0.10714285714285714,0,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204
Melbourne,Hobart,Qantas,2010-02-01,2010-02,2010,56.0,56.0,44.0,12.0,0.0,0.0,0.21428571428571427,0,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377
Melbourne,Sydney,Qantas,2010-02-01,2010-02,2010,866.0,842.0,658.0,184.0,24.0,2.771362586605081,0.21852731591448932,0,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204
Sydney,Hobart,Qantas,2010-02-01,2010-02,2010,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377
Sydney,Melbourne,Qantas,2010-02-01,2010-02,2010,865.0,835.0,656.0,179.0,30.0,3.4682080924855487,0.21437125748502994,0,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259
Hobart,Melbourne,Tigerair Australia,2010-02-01,2010-02,2010,52.0,52.0,44.0,8.0,0.0,0.0,0.15384615384615385,0,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259
Melbourne,Hobart,Tigerair Australia,2010-02-01,2010-02,2010,52.0,52.0,43.0,9.0,0.0,0.0,0.17307692307692307,0,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377
Melbourne,Sydney,Tigerair Australia,2010-02-01,2010-02,2010,183.0,178.0,134.0,44.0,5.0,2.73224043715847,0.24719101123595505,0,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204
Sydney,Melbourne,Tigerair Australia,2010-02-01,2010-02,2010,183.0,178.0,133.0,45.0,5.0,2.73224043715847,0.25280898876404495,1,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259
Hobart,Melbourne,Virgin Australia,2010-02-01,2010-02,2010,112.0,112.0,99.0,13.0,0.0,0.0,0.11607142857142858,0,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259
Hobart,Sydney,Virgin Australia,2010-02-01,2010-02,2010,56.0,56.0,47.0,9.0,0.0,0.0,0.16071428571428573,0,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204
Melbourne,Hobart,Virgin Australia,2010-02-01,2010-02,2010,112.0,112.0,93.0,19.0,0.0,0.0,0.16964285714285715,0,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377
Melbourne,Sydney,Virgin Australia,2010-02-01,2010-02,2010,686.0,673.0,499.0,174.0,13.0,1.8950437317784257,0.2585438335809807,1,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204
Sydney,Hobart,Virgin Australia,2010-02-01,2010-02,2010,56.0,56.0,40.0,16.0,0.0,0.0,0.2857142857142857,1,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204,87.96428571428571,23.085714285714285,43.535714285714285,12.882142857142856,5.685714285714285,1.4214285714285713,4.655714285714287,0.0,12,1.0,28,2,2.0,19.2,33.6,8.41,8.0,7.0,10.203571428571427,3.3370370370370375,1.4029636054819377
Sydney,Melbourne,Virgin Australia,2010-02-01,2010-02,2010,683.0,671.0,514.0,157.0,12.0,1.7569546120058566,0.23397913561847988,0,87.92857142857143,28.1,53.785714285714285,21.189285714285713,13.066666666666668,5.6000000000000005,5.8810714285714285,2.0,13,3.0,28,13,6.0,54.0,38.6,12.1,18.6,12.0,6.910714285714286,3.45925925925926,1.8802666069543204,85.96428571428571,27.84642857142857,34.857142857142854,15.875,5.228571428571429,1.3071428571428572,5.575,3.0,11,1.0,28,8,1.0,19.8,35.6,9.82,9.1,7.0,11.971428571428572,4.122222222222223,1.472190356049259
Hobart,Melbourne,Jetstar,2010-03-01,2010-03,2010,152.0,144.0,113.0,31.0,8.0,5.263157894736842,0.2152777777777778,0,81.0,23.01290322580645,40.354838709677416,12.958064516129031,2.65,0.6838709677419355,4.5364516129032255,0.0,6,1.0,31,1,0.0,6.8,30.5,8.18,6.4,8.0,10.05483870967742,3.313333333333333,1.4995700459067074,86.38709677419355,25.048387096774192,39.225806451612904,14.358064516129032,11.0,2.838709677419355,4.990967741935484,0.0,12,1.0,31,5,2.0,48.0,32.5,8.93,9.1,8.0,10.69032258064516,2.72,1.4823435383174164
Hobart,Sydney,Jetstar,2010-03-01,2010-03,2010,60.0,60.0,48.0,12.0,0.0,0.0,0.2,0,81.0,23.01290322580645,40.354838709677416,12.958064516129031,2.65,0.6838709677419355,4.5364516129032255,0.0,6,1.0,31,1,0.0,6.8,30.5,8.18,6.4,8.0,10.05483870967742,3.313333333333333,1.4995700459067074,85.16129032258064,26.73548387096774,48.03225806451613,19.42258064516129,5.300000000000001,1.367741935483871,5.634516129032258,2.0,9,5.0,31,9,2.0,16.0,36.3,10.1,15.2,8.0,7.312903225806451,3.229999999999999,1.8180187727481023
Melbourne,Hobart,Jetstar,2010-03-01,2010-03,2010,153.0,145.0,114.0,31.0,8.0,5.228758169934641,0.21379310344827587,0,86.38709677419355,25.048387096774192,39.225806451612904,14.358064516129032,11.0,2.838709677419355,4.990967741935484,0.0,12,1.0,31,5,2.0,48.0,32.5,8.93,9.1,8.0,10.69032258064516,2.72,1.4823435383174164,81.0,23.01290322580645,40.354838709677416,12.958064516129031,2.65,0.6838709677419355,4.5364516129032255,0.0,6,1.0,31,1,0.0,6.8,30.5,8.18,6.4,8.0,10.05483870967742,3.313333333333333,1.4995700459067074
Melbourne,Sydney,Jetstar,2010-03-01,2010-03,2010,151.0,143.0,95.0,48.0,8.0,5.298013245033113,0.3356643356643357,1,86.38709677419355,25.048387096774192,39.225806451612904,14.358064516129032,11.0,2.838709677419355,4.990967741935484,0.0,12,1.0,31,5,2.0,48.0,32.5,8.93,9.1,8.0,10.69032258064516,2.72,1.4823435383174164,85.16129032258064,26.73548387096774,48.03225806451613,19.42258064516129,5.300000000000001,1.367741935483871,5.634516129032258,2.0,9,5.0,31,9,2.0,16.0,36.3,10.1,15.2,8.0,7.312903225806451,3.229999999999999,1.8180187727481023
Sydney,Hobart,Jetstar,2010-03-01,2010-03,2010,60.0,60.0,50.0,10.0,0.0,0.0,0.16666666666666666,0,85.16129032258064,26.73548387096774,48.03225806451613,19.42258064516129,5.300000000000001,1.367741935483871,5.634516129032258,2.0,9,5.0,31,9,2.0,16.0,36.3,10.1,15.2,8.0,7.312903225806451,3.229999999999999,1.8180187727481023,81.0,23.01290322580645,40.354838709677416,12.958064516129031,2.65,0.6838709677419355,4.5364516129032255,0.0,6,1.0,31,1,0.0,6.8,30.5,8.18,6.4,8.0,10.05483870967742,3.313333333333333,1.4995700459067074
Sydney,Melbourne,Jetstar,2010-03-01,2010-03,2010,152.0,144.0,110.0,34.0,8.0,5.263157894736842,0.2361111111111111,0,85.16129032258064,26.73548387096774,48.03225806451613,19.42258064516129,5.300000000000001,1.367741935483871,5.634516129032258,2.0,9,5.0,31,9,2.0,16.0,36.3,10.1,15.2,8.0,7.312903225806451,3.229999999999999,1.8180187727481023,86.38709677419355,25.048387096774192,39.225806451612904,14.358064516129032,11.0,2.838709677419355,4.990967741935484,0.0,12,1.0,31,5,2.0,48.0,32.5,8.93,9.1,8.0,10.69032258064516,2.72,1.4823435383174164
Hobart,Melbourne,Qantas,2010-03-01,2010-03,2010,62.0,62.0,55.0,7.0,0.0,0.0,0.11290322580645161,0,81.0,23.01290322580645,40.354838709677416,12.958064516129031,2.65,0.6838709677419355,4.5364516129032255,0.0,6,1.0,31,1,0.0,6.8,30.5,8.18,6.4,8.0,10.05483870967742,3.313333333333333,1.4995700459067074,86.38709677419355,25.048387096774192,39.225806451612904,14.358064516129032,11.0,2.838709677419355,4.990967741935484,0.0,12,1.0,31,5,2.0,48.0,32.5,8.93,9.1,8.0,10.69032258064516,2.72,1.4823435383174164
Hobart,Sydney,Qantas,2010-03-01,2010-03,2010,31.0,31.0,27.0,4.0,0.0,0.0,0.12903225806451613,0,81.0,23.01290322580645,40.354838709677416,12.958064516129031,2.65,0.6838709677419355,4.5364516129032255,0.0,6,1.0,31,1,0.0,6.8,30.5,8.18,6.4,8.0,10.05483870967742,3.313333333333333,1.4995700459067074,85.16129032258064,26.73548387096774,48.03225806451613,19.42258064516129,5.300000000000001,1.367741935483871,5.634516129032258,2.0,9,5.0,31,9,2.0,16.0,36.3,10.1,15.2,8.0,7.312903225806451,3.229999999999999,1.8180187727481023
Melbourne,Hobart,Qantas,2010-03-01,2010-03,2010,62.0,62.0,47.0,15.0,0.0,0.0,0.24193548387096775,0,86.38709677419355,25.048387096774192,39.225806451612904,14.358064516129032,11.0,2.838709677419355,4.990967741935484,0.0,12,1.0,31,5,2.0,48.0,32.5,8.93,9.1,8.0,10.69032258064516,2.72,1.4823435383174164,81.0,23.01290322580645,40.354838709677416,12.958064516129031,2.65,0.6838709677419355,4.5364516129032255,0.0,6,1.0,31,1,0.0,6.8,30.5,8.18,6.4,8.0,10.05483870967742,3.313333333333333,1.4995700459067074
Melbourne,Sydney,Qantas,2010-03-01,2010-03,2010,993.0,957.0,796.0,161.0,36.0,3.625377643504532,0.16823406478578892,0,86.38709677419355,25.048387096774192,39.225806451612904,14.358064516129032,11.0,2.838709677419355,4.990967741935484,0.0,12,1.0,31,5,2.0,48.0,32.5,8.93,9.1,8.0,10.69032258064516,2.72,1.4823435383174164,85.16129032258064,26.73548387096774,48.03225806451613,19.42258064516129,5.300000000000001,1.367741935483871,5.634516129032258,2.0,9,5.0,31,9,2.0,16.0,36.3,10.1,15.2,8.0,7.312903225806451,3.229999999999999,1.8180187727481023
