departing_port,arriving_port,airline,month,year_month,year,sectors_scheduled,sectors_flown,arrivals_on_time,arrivals_delayed,cancellations,cancellations_pct,delay_rate,is_high_delay
Melbourne,Sydney,Qantas,2011-09-01,2011-09,2011,902.0,849.0,673.0,176.0,53.0,5.875831485587583,0.20730270906949352,0
Sydney,Melbourne,Qantas,2011-09-01,2011-09,2011,904.0,857.0,643.0,214.0,47.0,5.199115044247788,0.24970828471411902,0
Melbourne,Sydney,Tigerair Australia,2011-09-01,2011-09,2011,138.0,138.0,131.0,7.0,0.0,0.0,0.050724637681159424,0
Sydney,Melbourne,Tigerair Australia,2011-09-01,2011-09,2011,138.0,138.0,129.0,9.0,0.0,0.0,0.06521739130434782,0
Melbourne,Sydney,Virgin Australia,2011-09-01,2011-09,2011,746.0,723.0,584.0,139.0,23.0,3.0831099195710454,0.19225449515905949,0
Sydney,Melbourne,Virgin Australia,2011-09-01,2011-09,2011,746.0,721.0,551.0,170.0,25.0,3.351206434316354,0.23578363384188628,0
Melbourne,Sydney,Jetstar,2011-10-01,2011-10,2011,179.0,172.0,119.0,53.0,7.0,3.910614525139665,0.3081395348837209,1
Sydney,Melbourne,Jetstar,2011-10-01,2011-10,2011,181.0,176.0,127.0,49.0,5.0,2.7624309392265194,0.2784090909090909,1
Melbourne,Sydney,Qantas,2011-10-01,2011-10,2011,910.0,791.0,556.0,235.0,119.0,13.076923076923078,0.2970922882427307,1
Sydney,Melbourne,Qantas,2011-10-01,2011-10,2011,908.0,788.0,585.0,203.0,120.0,13.215859030837004,0.25761421319796957,1
Melbourne,Sydney,Tigerair Australia,2011-10-01,2011-10,2011,147.0,147.0,131.0,16.0,0.0,0.0,0.10884353741496598,0
Sydney,Melbourne,Tigerair Australia,2011-10-01,2011-10,2011,147.0,147.0,117.0,30.0,0.0,0.0,0.20408163265306123,0
Melbourne,Sydney,Virgin Australia,2011-10-01,2011-10,2011,792.0,787.0,584.0,203.0,5.0,0.6313131313131313,0.2579415501905972,1
Sydney,Melbourne,Virgin Australia,2011-10-01,2011-10,2011,793.0,789.0,607.0,182.0,4.0,0.5044136191677175,0.23067173637515842,0
Melbourne,Sydney,Jetstar,2011-11-01,2011-11,2011,171.0,171.0,116.0,55.0,0.0,0.0,0.3216374269005848,1
Sydney,Melbourne,Jetstar,2011-11-01,2011-11,2011,170.0,170.0,121.0,49.0,0.0,0.0,0.28823529411764703,1
Melbourne,Sydney,Qantas,2011-11-01,2011-11,2011,899.0,872.0,661.0,211.0,27.0,3.0033370411568407,0.24197247706422018,0
Sydney,Melbourne,Qantas,2011-11-01,2011-11,2011,896.0,870.0,693.0,177.0,26.0,2.9017857142857144,0.20344827586206896,0
Melbourne,Sydney,Tigerair Australia,2011-11-01,2011-11,2011,141.0,141.0,127.0,14.0,0.0,0.0,0.09929078014184398,0
Sydney,Melbourne,Tigerair Australia,2011-11-01,2011-11,2011,142.0,142.0,121.0,21.0,0.0,0.0,0.14788732394366197,0
Melbourne,Sydney,Virgin Australia,2011-11-01,2011-11,2011,824.0,808.0,602.0,206.0,16.0,1.9417475728155338,0.25495049504950495,1
Sydney,Melbourne,Virgin Australia,2011-11-01,2011-11,2011,824.0,809.0,612.0,197.0,15.0,1.820388349514563,0.24351050679851668,0
Melbourne,Sydney,Jetstar,2011-12-01,2011-12,2011,184.0,183.0,147.0,36.0,1.0,0.5434782608695652,0.19672131147540983,0
Sydney,Melbourne,Jetstar,2011-12-01,2011-12,2011,186.0,183.0,147.0,36.0,3.0,1.6129032258064515,0.19672131147540983,0
Melbourne,Sydney,Qantas,2011-12-01,2011-12,2011,838.0,813.0,615.0,198.0,25.0,2.983293556085919,0.24354243542435425,0
Sydney,Melbourne,Qantas,2011-12-01,2011-12,2011,838.0,813.0,732.0,81.0,25.0,2.983293556085919,0.0996309963099631,0
Melbourne,Sydney,Tigerair Australia,2011-12-01,2011-12,2011,176.0,173.0,163.0,10.0,3.0,1.7045454545454544,0.057803468208092484,0
Sydney,Melbourne,Tigerair Australia,2011-12-01,2011-12,2011,176.0,173.0,160.0,13.0,3.0,1.7045454545454544,0.07514450867052024,0
Melbourne,Sydney,Virgin Australia,2011-12-01,2011-12,2011,805.0,786.0,627.0,159.0,19.0,2.360248447204969,0.20229007633587787,0
Sydney,Melbourne,Virgin Australia,2011-12-01,2011-12,2011,805.0,787.0,688.0,99.0,18.0,2.236024844720497,0.12579415501905972,0
Melbourne,Sydney,Jetstar,2010-01-01,2010-01,2010,150.0,147.0,110.0,37.0,3.0,2.0,0.25170068027210885,1
Sydney,Melbourne,Jetstar,2010-01-01,2010-01,2010,146.0,144.0,122.0,22.0,2.0,1.36986301369863,0.1527777777777778,0
Melbourne,Sydney,Qantas,2010-01-01,2010-01,2010,767.0,758.0,662.0,96.0,9.0,1.1734028683181226,0.1266490765171504,0
Sydney,Melbourne,Qantas,2010-01-01,2010-01,2010,766.0,761.0,651.0,110.0,5.0,0.6527415143603132,0.1445466491458607,0
Melbourne,Sydney,Tigerair Australia,2010-01-01,2010-01,2010,205.0,197.0,170.0,27.0,8.0,3.902439024390244,0.13705583756345177,0
Sydney,Melbourne,Tigerair Australia,2010-01-01,2010-01,2010,205.0,197.0,172.0,25.0,8.0,3.902439024390244,0.12690355329949238,0
Melbourne,Sydney,Virgin Australia,2010-01-01,2010-01,2010,736.0,722.0,638.0,84.0,14.0,1.9021739130434785,0.11634349030470914,0
Sydney,Melbourne,Virgin Australia,2010-01-01,2010-01,2010,732.0,718.0,618.0,100.0,14.0,1.912568306010929,0.1392757660167131,0
Melbourne,Sydney,Jetstar,2010-02-01,2010-02,2010,136.0,132.0,91.0,41.0,4.0,2.941176470588235,0.3106060606060606,1
Sydney,Melbourne,Jetstar,2010-02-01,2010-02,2010,137.0,134.0,97.0,37.0,3.0,2.18978102189781,0.27611940298507465,1
Melbourne,Sydney,Qantas,2010-02-01,2010-02,2010,866.0,842.0,658.0,184.0,24.0,2.771362586605081,0.21852731591448932,0
Sydney,Melbourne,Qantas,2010-02-01,2010-02,2010,865.0,835.0,656.0,179.0,30.0,3.4682080924855487,0.21437125748502994,0
Melbourne,Sydney,Tigerair Australia,2010-02-01,2010-02,2010,183.0,178.0,134.0,44.0,5.0,2.73224043715847,0.24719101123595505,0
Sydney,Melbourne,Tigerair Australia,2010-02-01,2010-02,2010,183.0,178.0,133.0,45.0,5.0,2.73224043715847,0.25280898876404495,1
Melbourne,Sydney,Virgin Australia,2010-02-01,2010-02,2010,686.0,673.0,499.0,174.0,13.0,1.8950437317784257,0.2585438335809807,1
Sydney,Melbourne,Virgin Australia,2010-02-01,2010-02,2010,683.0,671.0,514.0,157.0,12.0,1.7569546120058566,0.23397913561847988,0
Melbourne,Sydney,Jetstar,2010-03-01,2010-03,2010,151.0,143.0,95.0,48.0,8.0,5.298013245033113,0.3356643356643357,1
Sydney,Melbourne,Jetstar,2010-03-01,2010-03,2010,152.0,144.0,110.0,34.0,8.0,5.263157894736842,0.2361111111111111,0
Melbourne,Sydney,Qantas,2010-03-01,2010-03,2010,993.0,957.0,796.0,161.0,36.0,3.625377643504532,0.16823406478578892,0
Sydney,Melbourne,Qantas,2010-03-01,2010-03,2010,995.0,959.0,791.0,168.0,36.0,3.618090452261306,0.17518248175182483,0
Melbourne,Sydney,Tigerair Australia,2010-03-01,2010-03,2010,224.0,217.0,163.0,54.0,7.0,3.125,0.2488479262672811,0
Sydney,Melbourne,Tigerair Australia,2010-03-01,2010-03,2010,224.0,215.0,163.0,52.0,9.0,4.017857142857143,0.24186046511627907,0
Melbourne,Sydney,Virgin Australia,2010-03-01,2010-03,2010,767.0,727.0,574.0,153.0,40.0,5.215123859191656,0.21045392022008252,0
Sydney,Melbourne,Virgin Australia,2010-03-01,2010-03,2010,765.0,729.0,563.0,166.0,36.0,4.705882352941177,0.22770919067215364,0
Melbourne,Sydney,Jetstar,2010-04-01,2010-04,2010,145.0,142.0,109.0,33.0,3.0,2.0689655172413794,0.2323943661971831,0
Sydney,Melbourne,Jetstar,2010-04-01,2010-04,2010,146.0,141.0,118.0,23.0,5.0,3.4246575342465753,0.16312056737588654,0
Melbourne,Sydney,Qantas,2010-04-01,2010-04,2010,938.0,915.0,818.0,97.0,23.0,2.4520255863539444,0.10601092896174863,0
Sydney,Melbourne,Qantas,2010-04-01,2010-04,2010,939.0,915.0,771.0,144.0,24.0,2.5559105431309903,0.15737704918032788,0
Melbourne,Sydney,Tigerair Australia,2010-04-01,2010-04,2010,204.0,196.0,168.0,28.0,8.0,3.9215686274509802,0.14285714285714285,0
Sydney,Melbourne,Tigerair Australia,2010-04-01,2010-04,2010,204.0,195.0,152.0,43.0,9.0,4.411764705882353,0.2205128205128205,0
Melbourne,Sydney,Virgin Australia,2010-04-01,2010-04,2010,772.0,746.0,649.0,97.0,26.0,3.3678756476683938,0.13002680965147453,0
Sydney,Melbourne,Virgin Australia,2010-04-01,2010-04,2010,768.0,742.0,630.0,112.0,26.0,3.3854166666666665,0.1509433962264151,0
Melbourne,Sydney,Jetstar,2010-05-01,2010-05,2010,154.0,152.0,124.0,28.0,2.0,1.2987012987012987,0.18421052631578946,0
Sydney,Melbourne,Jetstar,2010-05-01,2010-05,2010,154.0,153.0,129.0,24.0,1.0,0.6493506493506493,0.1568627450980392,0
Melbourne,Sydney,Qantas,2010-05-01,2010-05,2010,974.0,939.0,805.0,134.0,35.0,3.5934291581108826,0.14270500532481364,0
Sydney,Melbourne,Qantas,2010-05-01,2010-05,2010,972.0,937.0,822.0,115.0,35.0,3.60082304526749,0.12273212379935966,0
Melbourne,Sydney,Tigerair Australia,2010-05-01,2010-05,2010,181.0,180.0,140.0,40.0,1.0,0.5524861878453038,0.2222222222222222,0
Sydney,Melbourne,Tigerair Australia,2010-05-01,2010-05,2010,181.0,178.0,118.0,60.0,3.0,1.6574585635359116,0.33707865168539325,1
Melbourne,Sydney,Virgin Australia,2010-05-01,2010-05,2010,806.0,784.0,608.0,176.0,22.0,2.729528535980149,0.22448979591836735,0
Sydney,Melbourne,Virgin Australia,2010-05-01,2010-05,2010,801.0,780.0,639.0,141.0,21.0,2.6217228464419478,0.18076923076923077,0
Melbourne,Sydney,Jetstar,2010-06-01,2010-06,2010,150.0,149.0,110.0,39.0,1.0,0.6666666666666667,0.26174496644295303,1
Sydney,Melbourne,Jetstar,2010-06-01,2010-06,2010,149.0,147.0,112.0,35.0,2.0,1.342281879194631,0.23809523809523808,0
Melbourne,Sydney,Qantas,2010-06-01,2010-06,2010,945.0,911.0,753.0,158.0,34.0,3.5978835978835977,0.1734357848518112,0
Sydney,Melbourne,Qantas,2010-06-01,2010-06,2010,943.0,907.0,758.0,149.0,36.0,3.8176033934252387,0.16427783902976847,0
Melbourne,Sydney,Tigerair Australia,2010-06-01,2010-06,2010,164.0,164.0,130.0,34.0,0.0,0.0,0.2073170731707317,0
Sydney,Melbourne,Tigerair Australia,2010-06-01,2010-06,2010,164.0,164.0,115.0,49.0,0.0,0.0,0.29878048780487804,1
Melbourne,Sydney,Virgin Australia,2010-06-01,2010-06,2010,711.0,691.0,510.0,181.0,20.0,2.8129395218002813,0.2619392185238784,1
Sydney,Melbourne,Virgin Australia,2010-06-01,2010-06,2010,709.0,687.0,508.0,179.0,22.0,3.1029619181946404,0.26055312954876275,1
Melbourne,Sydney,Jetstar,2010-07-01,2010-07,2010,155.0,151.0,113.0,38.0,4.0,2.5806451612903225,0.25165562913907286,1
Sydney,Melbourne,Jetstar,2010-07-01,2010-07,2010,154.0,151.0,117.0,34.0,3.0,1.948051948051948,0.2251655629139073,0
Melbourne,Sydney,Qantas,2010-07-01,2010-07,2010,982.0,963.0,798.0,165.0,19.0,1.9348268839103868,0.17133956386292834,0
Sydney,Melbourne,Qantas,2010-07-01,2010-07,2010,982.0,961.0,803.0,158.0,21.0,2.1384928716904277,0.16441207075962538,0
Melbourne,Sydney,Tigerair Australia,2010-07-01,2010-07,2010,163.0,163.0,117.0,46.0,0.0,0.0,0.2822085889570552,1
Sydney,Melbourne,Tigerair Australia,2010-07-01,2010-07,2010,163.0,163.0,105.0,58.0,0.0,0.0,0.3558282208588957,1
Melbourne,Sydney,Virgin Australia,2010-07-01,2010-07,2010,781.0,765.0,553.0,212.0,16.0,2.0486555697823303,0.27712418300653596,1
Sydney,Melbourne,Virgin Australia,2010-07-01,2010-07,2010,776.0,757.0,545.0,212.0,19.0,2.448453608247423,0.2800528401585205,1
Melbourne,Sydney,Jetstar,2010-08-01,2010-08,2010,154.0,154.0,123.0,31.0,0.0,0.0,0.2012987012987013,0
Sydney,Melbourne,Jetstar,2010-08-01,2010-08,2010,154.0,154.0,118.0,36.0,0.0,0.0,0.23376623376623376,0
Melbourne,Sydney,Qantas,2010-08-01,2010-08,2010,909.0,882.0,745.0,137.0,27.0,2.9702970297029703,0.15532879818594103,0
Sydney,Melbourne,Qantas,2010-08-01,2010-08,2010,902.0,871.0,717.0,154.0,31.0,3.436807095343681,0.17680826636050517,0
Melbourne,Sydney,Tigerair Australia,2010-08-01,2010-08,2010,136.0,135.0,100.0,35.0,1.0,0.7352941176470588,0.25925925925925924,1
Sydney,Melbourne,Tigerair Australia,2010-08-01,2010-08,2010,137.0,135.0,75.0,60.0,2.0,1.4598540145985401,0.4444444444444444,1
Melbourne,Sydney,Virgin Australia,2010-08-01,2010-08,2010,810.0,788.0,612.0,176.0,22.0,2.7160493827160495,0.2233502538071066,0
Sydney,Melbourne,Virgin Australia,2010-08-01,2010-08,2010,805.0,783.0,557.0,226.0,22.0,2.732919254658385,0.2886334610472541,1
Melbourne,Sydney,Jetstar,2010-09-01,2010-09,2010,150.0,142.0,113.0,29.0,8.0,5.333333333333334,0.20422535211267606,0
Sydney,Melbourne,Jetstar,2010-09-01,2010-09,2010,150.0,141.0,109.0,32.0,9.0,6.0,0.22695035460992907,0
Melbourne,Sydney,Qantas,2010-09-01,2010-09,2010,883.0,844.0,685.0,159.0,39.0,4.416761041902604,0.18838862559241706,0
Sydney,Melbourne,Qantas,2010-09-01,2010-09,2010,888.0,850.0,691.0,159.0,38.0,4.2792792792792795,0.18705882352941178,0
Melbourne,Sydney,Tigerair Australia,2010-09-01,2010-09,2010,141.0,138.0,94.0,44.0,3.0,2.127659574468085,0.3188405797101449,1
Sydney,Melbourne,Tigerair Australia,2010-09-01,2010-09,2010,142.0,138.0,69.0,69.0,4.0,2.8169014084507045,0.5,1
Melbourne,Sydney,Virgin Australia,2010-09-01,2010-09,2010,768.0,736.0,562.0,174.0,32.0,4.166666666666666,0.23641304347826086,0
Sydney,Melbourne,Virgin Australia,2010-09-01,2010-09,2010,765.0,732.0,514.0,218.0,33.0,4.313725490196078,0.2978142076502732,1
Melbourne,Sydney,Jetstar,2010-10-01,2010-10,2010,157.0,144.0,98.0,46.0,13.0,8.280254777070063,0.3194444444444444,1
Sydney,Melbourne,Jetstar,2010-10-01,2010-10,2010,156.0,141.0,104.0,37.0,15.0,9.615384615384617,0.2624113475177305,1
Melbourne,Sydney,Qantas,2010-10-01,2010-10,2010,940.0,921.0,704.0,217.0,19.0,2.021276595744681,0.23561346362649294,0
Sydney,Melbourne,Qantas,2010-10-01,2010-10,2010,938.0,917.0,704.0,213.0,21.0,2.2388059701492535,0.23227917121046893,0
Melbourne,Sydney,Tigerair Australia,2010-10-01,2010-10,2010,138.0,138.0,84.0,54.0,0.0,0.0,0.391304347826087,1
Sydney,Melbourne,Tigerair Australia,2010-10-01,2010-10,2010,138.0,138.0,67.0,71.0,0.0,0.0,0.5144927536231884,1
Melbourne,Sydney,Virgin Australia,2010-10-01,2010-10,2010,777.0,762.0,624.0,138.0,15.0,1.9305019305019304,0.18110236220472442,0
Sydney,Melbourne,Virgin Australia,2010-10-01,2010-10,2010,771.0,756.0,572.0,184.0,15.0,1.9455252918287937,0.24338624338624337,0
Melbourne,Sydney,Jetstar,2010-11-01,2010-11,2010,172.0,166.0,110.0,56.0,6.0,3.488372093023256,0.3373493975903614,1
Sydney,Melbourne,Jetstar,2010-11-01,2010-11,2010,170.0,166.0,110.0,56.0,4.0,2.3529411764705883,0.3373493975903614,1
Melbourne,Sydney,Qantas,2010-11-01,2010-11,2010,904.0,871.0,650.0,221.0,33.0,3.650442477876106,0.2537313432835821,1
Sydney,Melbourne,Qantas,2010-11-01,2010-11,2010,912.0,884.0,752.0,132.0,28.0,3.070175438596491,0.1493212669683258,0
Melbourne,Sydney,Tigerair Australia,2010-11-01,2010-11,2010,176.0,176.0,115.0,61.0,0.0,0.0,0.3465909090909091,1
Sydney,Melbourne,Tigerair Australia,2010-11-01,2010-11,2010,177.0,175.0,92.0,83.0,2.0,1.1299435028248588,0.4742857142857143,1
Melbourne,Sydney,Virgin Australia,2010-11-01,2010-11,2010,716.0,689.0,526.0,163.0,27.0,3.7709497206703912,0.2365747460087083,0
Sydney,Melbourne,Virgin Australia,2010-11-01,2010-11,2010,710.0,686.0,554.0,132.0,24.0,3.3802816901408446,0.1924198250728863,0
Melbourne,Sydney,Jetstar,2010-12-01,2010-12,2010,185.0,184.0,109.0,75.0,1.0,0.5405405405405406,0.4076086956521739,1
Sydney,Melbourne,Jetstar,2010-12-01,2010-12,2010,181.0,180.0,117.0,63.0,1.0,0.5524861878453038,0.35,1
Melbourne,Sydney,Qantas,2010-12-01,2010-12,2010,865.0,841.0,649.0,192.0,24.0,2.7745664739884393,0.22829964328180738,0
Sydney,Melbourne,Qantas,2010-12-01,2010-12,2010,868.0,844.0,670.0,174.0,24.0,2.7649769585253456,0.20616113744075829,0
Melbourne,Sydney,Tigerair Australia,2010-12-01,2010-12,2010,182.0,182.0,98.0,84.0,0.0,0.0,0.46153846153846156,1
Sydney,Melbourne,Tigerair Australia,2010-12-01,2010-12,2010,183.0,182.0,83.0,99.0,1.0,0.546448087431694,0.5439560439560439,1
Melbourne,Sydney,Virgin Australia,2010-12-01,2010-12,2010,739.0,714.0,540.0,174.0,25.0,3.3829499323410013,0.24369747899159663,0
Sydney,Melbourne,Virgin Australia,2010-12-01,2010-12,2010,732.0,707.0,519.0,188.0,25.0,3.415300546448088,0.26591230551626593,1
